mydate;year;month;day;var
2014-01-11;2014;1;11;25.5625
2014-01-12;2014;1;12;24.03125
2014-01-13;2014;1;13;20.375
2014-01-14;2014;1;14;21.734375
2014-01-15;2014;1;15;23.484375
2014-01-16;2014;1;16;22.6875
2014-01-17;2014;1;17;19.59375
2014-01-18;2014;1;18;19.609375
2014-01-19;2014;1;19;23.046875
2014-01-20;2014;1;20;26.140625
2014-01-21;2014;1;21;24.765625
2014-01-22;2014;1;22;22.671875
2014-01-23;2014;1;23;20.0625
2014-01-24;2014;1;24;22.546875
2014-01-25;2014;1;25;19.65625
2014-01-26;2014;1;26;26.96875
2014-01-27;2014;1;27;25.15625
2014-01-28;2014;1;28;25.9375
2014-01-29;2014;1;29;27.5
2014-01-30;2014;1;30;28.46875
2014-01-31;2014;1;31;26.5625
2014-02-01;2014;2;1;26.734375
2014-02-02;2014;2;2;25.96875
2014-02-03;2014;2;3;25.4375
2014-02-04;2014;2;4;26.546875
2014-02-05;2014;2;5;26.984375
2014-02-06;2014;2;6;26.53125
2014-02-07;2014;2;7;27.3125
2014-02-08;2014;2;8;26.90625
2014-02-09;2014;2;9;25.71875
2014-02-10;2014;2;10;26.109375
2014-02-11;2014;2;11;24
2014-02-12;2014;2;12;23.1875
2014-02-13;2014;2;13;22.09375
2014-02-14;2014;2;14;20.390625
2014-02-15;2014;2;15;18
2014-02-16;2014;2;16;11.234375
2014-02-17;2014;2;17;15.265625
2014-02-18;2014;2;18;14.7578125
2014-02-19;2014;2;19;21.8125
2014-02-20;2014;2;20;25.09375
2014-02-21;2014;2;21;22.046875
2014-02-22;2014;2;22;19.390625
2014-02-23;2014;2;23;17.109375
2014-02-24;2014;2;24;19.9375
2014-02-25;2014;2;25;17.671875
2014-02-26;2014;2;26;21.921875
2014-02-27;2014;2;27;24.828125
2014-02-28;2014;2;28;21.328125
2014-03-01;2014;3;1;14.2109375
2014-03-02;2014;3;2;19.046875
2014-03-03;2014;3;3;20.03125
2014-03-04;2014;3;4;19.9375
2014-03-05;2014;3;5;16.1875
2014-03-06;2014;3;6;10.9921875
2014-03-07;2014;3;7;15.625
2014-03-08;2014;3;8;14.296875
2014-03-09;2014;3;9;20.3125
2014-03-10;2014;3;10;22.1875
2014-03-11;2014;3;11;22.234375
2014-03-12;2014;3;12;20.375
2014-03-13;2014;3;13;16.796875
2014-03-14;2014;3;14;17.984375
2014-03-15;2014;3;15;22.6875
2014-03-16;2014;3;16;23.03125
2014-03-17;2014;3;17;23.640625
2014-03-18;2014;3;18;20.78125
2014-03-19;2014;3;19;20.625
2014-03-20;2014;3;20;19.390625
2014-03-21;2014;3;21;17.078125
2014-03-22;2014;3;22;17.046875
2014-03-23;2014;3;23;16.375
2014-03-24;2014;3;24;18.703125
2014-03-25;2014;3;25;18.3125
