mydate;year;month;day;var
1980-05-06;1980;5;6;0.497072815895081
1980-05-07;1980;5;7;0.738750815391541
1980-05-08;1980;5;8;0.818646490573883
1980-05-09;1980;5;9;1.46130871772766
1980-05-10;1980;5;10;1.32675862312317
1980-05-11;1980;5;11;1.17090570926666
1980-05-12;1980;5;12;1.23912072181702
1980-05-13;1980;5;13;2.08261966705322
1980-05-14;1980;5;14;2.03570365905762
1980-05-15;1980;5;15;0.761710226535797
1980-05-16;1980;5;16;0.888433456420898
1980-05-17;1980;5;17;0.721420586109161
1980-05-18;1980;5;18;0.594709098339081
1980-05-19;1980;5;19;0.919997692108154
1980-05-20;1980;5;20;0.933058619499207
1980-05-21;1980;5;21;1.47838449478149
1980-05-22;1980;5;22;0.946154356002808
1980-05-23;1980;5;23;0.710014402866364
1980-05-24;1980;5;24;0.690710723400116
1980-05-25;1980;5;25;0.646406829357147
1980-05-26;1980;5;26;1.15307760238647
1980-05-27;1980;5;27;1.04923593997955
1980-05-28;1980;5;28;0.946942925453186
1980-05-29;1980;5;29;0.69299978017807
1980-05-30;1980;5;30;0.75812828540802
1980-05-31;1980;5;31;1.10412418842316
1980-06-01;1980;6;1;1.18958401679993
1980-06-02;1980;6;2;0.677900195121765
1980-06-03;1980;6;3;1.24852883815765
1980-06-04;1980;6;4;0.707195520401001
1980-06-05;1980;6;5;1.00227272510529
1980-06-06;1980;6;6;1.1091536283493
1980-06-07;1980;6;7;1.3606858253479
1980-06-08;1980;6;8;1.37322330474854
1980-06-09;1980;6;9;1.07450580596924
1980-06-10;1980;6;10;1.14809501171112
1980-06-11;1980;6;11;0.88121485710144
1980-06-12;1980;6;12;0.869353353977203
1980-06-13;1980;6;13;1.89317536354065
1980-06-14;1980;6;14;1.28647661209106
1980-06-15;1980;6;15;1.21333992481232
1980-06-16;1980;6;16;1.13406431674957
1980-06-17;1980;6;17;1.23498487472534
1980-06-18;1980;6;18;1.03287768363953
1980-06-19;1980;6;19;0.96258133649826
1980-06-20;1980;6;20;0.945988237857819
1980-06-21;1980;6;21;1.03440415859222
1980-06-22;1980;6;22;1.23863661289215
1980-06-23;1980;6;23;0.717233777046204
1980-06-24;1980;6;24;1.31855046749115
1980-06-25;1980;6;25;1.27474749088287
1980-06-26;1980;6;26;1.65362644195557
1980-06-27;1980;6;27;0.841492593288422
1980-06-28;1980;6;28;1.16888809204102
1980-06-29;1980;6;29;0.887072920799255
1980-06-30;1980;6;30;1.21389555931091
1980-07-01;1980;7;1;0.743271470069885
1980-07-02;1980;7;2;1.0644074678421
1980-07-03;1980;7;3;0.884141147136688
1980-07-04;1980;7;4;1.04863524436951
1980-07-05;1980;7;5;0.642925441265106
1980-07-06;1980;7;6;0.915065824985504
1980-07-07;1980;7;7;1.0873898267746
1980-07-08;1980;7;8;1.19354403018951
1980-07-09;1980;7;9;1.25446939468384
1980-07-10;1980;7;10;0.941210865974426
1980-07-11;1980;7;11;0.856807887554169
1980-07-12;1980;7;12;0.774677515029907
1980-07-13;1980;7;13;0.851635217666626
1980-07-14;1980;7;14;1.12765979766846
1980-07-15;1980;7;15;0.939036130905151
1980-07-16;1980;7;16;1.24905157089233
1980-07-17;1980;7;17;1.08145809173584
1980-07-18;1980;7;18;0.664871096611023
1980-07-19;1980;7;19;1.25061404705048
1980-07-20;1980;7;20;0.964050769805908
1980-07-21;1980;7;21;0.539856135845184
1980-07-22;1980;7;22;1.00268113613129
1980-07-23;1980;7;23;0.976435720920563
1980-07-24;1980;7;24;1.58074724674225
1980-07-25;1980;7;25;1.63514399528503
1980-07-26;1980;7;26;1.57718515396118
1980-07-27;1980;7;27;1.16327214241028
1980-07-28;1980;7;28;1.18178880214691
1980-07-29;1980;7;29;1.36063992977142
1980-07-30;1980;7;30;1.43484568595886
1980-07-31;1980;7;31;1.3509738445282
1980-08-01;1980;8;1;1.94564521312714
1980-08-02;1980;8;2;1.7860609292984
1980-08-03;1980;8;3;1.57543516159058
1980-08-04;1980;8;4;2.30169749259949
1980-08-05;1980;8;5;2.2082097530365
1980-08-06;1980;8;6;1.47445034980774
1980-08-07;1980;8;7;0.875453472137451
1980-08-08;1980;8;8;1.00061047077179
1980-08-09;1980;8;9;1.84414756298065
1980-08-10;1980;8;10;1.2121068239212
1980-08-11;1980;8;11;1.07754945755005
1980-08-12;1980;8;12;2.31629872322083
1980-08-13;1980;8;13;1.07404410839081
1980-08-14;1980;8;14;0.948757290840149
1980-08-15;1980;8;15;1.08997547626495
1980-08-16;1980;8;16;1.08146357536316
1980-08-17;1980;8;17;0.947866916656494
1980-08-18;1980;8;18;0.97478175163269
1980-08-19;1980;8;19;0.558710157871246
1980-08-20;1980;8;20;1.36932587623596
1980-08-21;1980;8;21;1.50495862960815
1980-08-22;1980;8;22;1.47929799556732
1980-08-23;1980;8;23;0.819116532802582
1980-08-24;1980;8;24;0.825823605060577
1980-08-25;1980;8;25;1.34012949466705
1980-08-26;1980;8;26;0.866015315055847
1980-08-27;1980;8;27;2.12051844596863
1980-08-28;1980;8;28;2.68096971511841
1980-08-29;1980;8;29;2.07595729827881
1980-08-30;1980;8;30;1.44026958942413
1980-08-31;1980;8;31;1.14032196998596
1980-09-01;1980;9;1;1.08356392383575
1980-09-02;1980;9;2;0.907243072986603
1980-09-03;1980;9;3;1.22285771369934
1980-09-04;1980;9;4;1.08887577056885
1980-09-05;1980;9;5;1.24778616428375
1980-09-06;1980;9;6;1.14198756217957
1980-09-07;1980;9;7;1.76571834087372
