"SimID","Date","DAP","vstage","rstage","PG","stresstl","greenfrac","aroot","aleaf","astem","arepr","cbiol","cbiog","cbioc","cbiop","cbios","cbior","plai","peaklai","aerial","aybprod","ayabprod","ayrprod","aylprod","biomass","ayanpp","cumPh","xn","gdd8","gdd10","sumgdd8","pla","leafwb","tlno","P3","root","leaf","stem","grain","Source","L.SD","GSTD","TURFAC","SWFAC","NSTRES","CWAD","GWAD","LWAD","SWAD","RWAD","LAID"
"USNEME_Irrigated_2007",2007-07-05,65,18,0,72.1056351602673,0.999714910443459,1,0.262251061398537,0.138802165363966,0.598946773237497,0,0.0950243344954029,0,0,0,0.124000889825026,0.351290622892829,3.80097337981612,6.48296988671895,0,0.870025941369896,0.47151638217983,0.398509559190066,0.33772156691429,0.570315847213258,0.894017590984838,21.1798085377649,22.1798085377649,761.561512031805,667.196104531047,0,2612.54714547811,3.23752925987502,22.8957075594757,580.221512031803,113.173525416504,23.5979421961795,31.7873655277682,0,"ECOSMOS",18,0,1,1,1,5538.53077239477,0,2359.79421961795,3178.73655277682,11317.3525416504,3.80097337981612
"USNEME_Irrigated_2007",2007-07-06,66,18,0,69.2282598334965,0.999212422912697,1,0.245954037711728,0.135211129696236,0.618834832592036,0,0.0903430341712197,0,0,0,0.136060767133485,0.354558725661062,3.61372136684879,6.48296988671895,0,0.889835000162419,0.486300885089656,0.403534115072763,0.340369405205219,0.580962526965767,0.914752864405782,21.6376491547314,22.6376491547314,779.371512031805,683.006104531047,0,2524.28163004803,3.23752925987502,22.8957075594757,580.221512031803,114.226393576373,23.7785970565916,35.0555041422994,0,"ECOSMOS",18,0,1,1,1,5883.4101198891,0,2377.85970565916,3505.55041422994,11422.6393576373,3.61372136684879
"USNEME_Irrigated_2007",2007-07-07,67,19,0,69.7822305738771,0.998193726428798,1,0.233624022690184,0.132332006231911,0.634043971077905,0,0.0857176559687364,0,0,0,0.147799889442435,0.357320222456952,3.42870623874945,6.48296988671895,0,0.908641834093417,0.500573428596459,0.408068405496958,0.342831427749294,0.590837767868123,0.934452485735654,21.972621158041,22.972621158041,792.401922960548,694.967646787894,0,2405.70347779091,3.23752925987502,22.8957075594757,580.221512031803,115.116051049276,23.7600580866767,37.4465871922395,0,"ECOSMOS",19,0,1,1,1,6120.66452789162,0,2376.00580866767,3744.65871922395,11511.6051049276,3.42870623874945
"USNEME_Irrigated_2007",2007-07-08,68,19,0,69.8479638554529,0.996536517175003,1,0.221355926035033,0.12965656465901,0.648987509305957,0,0.0813097924781608,0,0,0,0.15988022024793,0.35985288015442,3.25239169912643,6.48296988671895,0,0.927536956336984,0.515149292030272,0.412387664306712,0.345256629526086,0.601042892880511,0.95425790847914,22.3058505737269,23.3058505737269,805.36454723073,706.869121059845,0,2290.33397404007,3.23752925987502,22.8957075594757,580.221512031803,115.931984585831,23.7337404810365,39.8252313765766,0,"ECOSMOS",19,0,1,1,1,6355.89718576131,0,2373.37404810365,3982.52313765766,11593.1984585831,3.25239169912643
"USNEME_Irrigated_2007",2007-07-09,69,20,0,34.9200857668537,0.999644509008067,1,0.206811270486591,0.126988702449825,0.666200027063585,0,0.0770696843638251,0,0,0,0.172256090347329,0.362080979761848,3.08278737455301,6.48296988671895,0,0.946379474826389,0.529964446511478,0.416415028314911,0.347627168283915,0.611406754473002,0.974023632362102,22.7199893912077,23.7199893912077,821.47454723073,720.979121059845,0,2195.9050589566,3.23752925987502,22.8957075594757,580.221512031803,116.649800181008,23.8059070006655,42.7814196460936,0,"ECOSMOS",20,0,1,1,1,6658.7326646759,0,2380.59070006655,4278.14196460936,11664.9800181008,3.08278737455301
"USNEME_Irrigated_2007",2007-07-10,70,20,0,65.7190528239645,0.999096946952564,1,0.1960290524117,0.12449184809945,0.67947909948885,0,0.0716380914975215,0,0,0,0.177510893687817,0.361859766939566,2.86552365990086,6.48296988671895,0,0.954218984610617,0.536214764219178,0.418004220391439,0.348594626366726,0.611008752124905,0.982252157357919,23.0402978744982,24.0402978744982,833.93454723073,731.439121059845,0,2083.25380952452,3.23752925987502,22.8957075594757,580.221512031803,116.57853316352,23.7509762843575,45.0678321748447,0,"ECOSMOS",20,0,1,1,1,6881.88084592022,0,2375.09762843575,4506.78321748447,11657.853316352,2.86552365990086
"USNEME_Irrigated_2007",2007-07-11,71,21,0,59.7938738668079,0.999897259297862,1,0.186277639124084,0.122108705014254,0.691613655861663,0,0.0677798741331974,0,0,0,0.189550821073574,0.363449823868912,2.7111949653279,6.48296988671895,0,0.971856295588696,0.550452719433214,0.421403576155482,0.350730707832497,0.620780519075683,1.00077475683217,23.3348994169146,24.3348994169146,845.39454723073,740.899121059845,0,1970.37434878976,3.23752925987502,22.8957075594757,580.221512031803,117.090793772201,23.6673662950588,47.1707445006464,0,"ECOSMOS",21,0,1,1,1,7083.81107957052,0,2366.73662950588,4717.07445006464,11709.0793772201,2.7111949653279
"USNEME_Irrigated_2007",2007-07-12,72,21,0,34.4807271462825,0.999871998034967,1,0.174052294347009,0.11990102285627,0.706046682796721,0,0.0638913511068161,0,0,0,0.200573216527866,0.364480954630781,2.55565404427264,6.48296988671895,0,0.987662564403788,0.563410608367092,0.424251956036696,0.352611653876798,0.628945522265463,1.01738531396546,23.6911976174288,24.6911976174288,859.25454723073,752.759121059845,0,1875.40548721942,3.23752925987502,22.8957075594757,580.221512031803,117.422987960947,23.6585394648284,49.7140573135269,0,"ECOSMOS",21,0,1,1,1,7337.25967783554,0,2365.85394648284,4971.40573135269,11742.2987960947,2.55565404427264
"USNEME_Irrigated_2007",2007-07-13,73,21,0,65.9281039654242,0.999654318318128,1,0.163424696990209,0.117756068526752,0.718819234483039,0,0.059262085160114,0,0,0,0.206118249742438,0.363980082017801,2.37048340640456,6.48296988671895,0,0.995468407481769,0.569894919284899,0.42557348819687,0.353524460196755,0.629360416920354,1.02559310120497,24.0076500595881,25.0076500595881,871.56454723073,763.069121059845,0,1776.40249517862,3.23752925987502,22.8957075594757,580.221512031803,117.261624361405,23.6045693013773,51.9729448118357,0,"ECOSMOS",21,0,1,1,1,7557.7514113213,0,2360.45693013773,5197.29448118357,11726.1624361405,2.37048340640456
"USNEME_Irrigated_2007",2007-07-14,74,22,0,61.544359321193,0.999354008085288,1,0.149137742638585,0.115857619262283,0.735004638099132,0,0.0561032277440118,0,0,0,0.219003742062719,0.364900961048002,2.24412910976047,6.48296988671895,0,1.01319488473535,0.584880617098194,0.42831426763716,0.355565476224951,0.640007930854733,1.04424626761795,24.4153621418503,25.4153621418503,887.42454723073,776.929121059845,0,1699.37459814915,3.23752925987502,22.8957075594757,580.221512031803,117.558299306702,23.6495850700947,54.8832580306153,0,"ECOSMOS",22,0,1,1,1,7853.284310071,0,2364.95850700947,5488.32580306153,11755.8299306702,2.24412910976047
"USNEME_Irrigated_2007",2007-07-15,75,22,0,55.0588936468509,0.999077793234964,1,0.134799248047598,0.114064083843002,0.7511366681094,0,0.0529314165951896,0,0,0,0.231079795108536,0.365348251057565,2.11725666380758,6.48296988671895,0,1.02943891983038,0.598852857378421,0.430586062451963,0.357408223780257,0.649359462761291,1.06135223645994,24.8243595711563,25.8243595711563,903.33454723073,790.839121059846,0,1624.48187535735,3.23752925987502,22.8957075594757,580.221512031803,117.702400469576,23.6896312806089,57.8027462595424,0,"ECOSMOS",22,0,1,1,1,8149.23775401513,0,2368.96312806089,5780.27462595424,11770.2400469576,2.11725666380758
"USNEME_Irrigated_2007",2007-07-16,76,23,1,57.7932281414568,0.999811474838472,1,0.119155625598217,0.114064083843002,0.629174553144131,0,0.0528784851785944,0,0.04217553909026,0,0.00878613129544441,0.365265791710862,2.11513940714378,6.48296988671895,0,1.04520157709837,0.612871232737822,0.432330344360548,0.359008836760647,0.469105947275161,1.07621050377484,25.2654906765547,26.2654906765547,920.494547230731,805.999121059846,17.1600000000001,1622.857393482,3.23752925987502,22.8957075594757,580.221512031803,117.675834958396,23.6855700759205,60.2864304700687,0,"ECOSMOS",23,1,1,1,1,8397.20005459892,0,2368.55700759205,6028.64304700687,11767.5834958396,2.11513940714378
"USNEME_Irrigated_2007",2007-07-17,77,23,1,54.5557841303369,0.999534057782212,1,0.106848993743175,0.114064083843002,0.637965004469161,0,0.052825659571901,0,0.0460265979993611,0,0.0182237592141298,0.365096422724809,2.11302638287604,6.48296988671895,0,1.06189200586879,0.62790470153574,0.433987304333049,0.360704446061067,0.482172439510201,1.09195060869461,25.5986077268527,26.5986077268527,933.45280048732,817.896265932848,30.1182532565901,1621.23453608851,3.23752925987502,22.8957075594757,580.221512031803,117.621270207735,23.6815129324368,62.1619671256278,0,"ECOSMOS",23,1,1,1,1,8584.34800580646,0,2368.15129324368,6216.19671256278,11762.1270207735,2.11302638287604
"USNEME_Irrigated_2007",2007-07-18,78,23,1,44.5685864500858,0.999282125618707,1,0.0944411256951316,0.114064083843002,0.64682776736062,0,0.0526716136533464,0,0.0496501584349672,0,0.0271038662027039,0.364630087150726,2.10686454613386,6.48296988671895,0,1.07737403555734,0.642027584684745,0.43534645087259,0.362278027912209,0.494055725441744,1.10655794980242,25.9346232358911,26.9346232358911,946.523803788917,829.891278497735,43.189256558187,1616.49735335019,3.23752925987502,22.8957075594757,580.221512031803,117.471033231548,23.669669975591,64.0538228666484,0,"ECOSMOS",23,1,1,1,1,8772.34928422394,0,2366.9669975591,6405.38228666484,11747.1033231548,2.10686454613386
"USNEME_Irrigated_2007",2007-07-19,79,23,1,38.5995491252394,0.999750857571493,1,0.080052358395836,0.114064083843002,0.657105458288689,0,0.0521330871907517,0,0.0524925559391949,0,0.0340696100864197,0.363696510844534,2.08532348763007,6.48296988671895,0,1.0893220319768,0.653086006974652,0.436236025002152,0.363493072520531,0.502391764060901,1.11783703963311,26.3436206651971,27.3436206651971,962.433803788917,843.801278497735,59.0992565581871,1599.88828411523,3.23752925987502,22.8957075594757,580.221512031803,117.170267668986,23.6281473025036,66.3565860245431,0,"ECOSMOS",23,1,1,1,1,8998.47333270467,0,2362.81473025036,6635.65860245431,11717.0267668986,2.08532348763007
"USNEME_Irrigated_2007",2007-07-20,80,23,1,48.0522721428351,0.999962329341572,1,0.0659739167751736,0.114064083843002,0.667161488017733,0,0.0507719137803688,0,0.0548835848193664,0,0.0399292038881559,0.362485441729081,2.03087655121475,6.48296988671895,0,1.09921595349751,0.662372515056591,0.436843438440921,0.364499763871388,0.508070144216972,1.12718201520053,26.7449060122408,27.7449060122408,978.043803788918,857.411278497735,74.7092565581872,1557.47373217637,3.23752925987502,22.8957075594757,580.221512031803,116.780103649833,23.5221109226564,68.6159281298063,0,"ECOSMOS",23,1,1,1,1,9213.80390524628,0,2352.21109226564,6861.59281298063,11678.0103649833,2.03087655121475
"USNEME_Irrigated_2007",2007-07-21,81,23,1,56.6901522569641,0.999876890654253,1,0.0514817075830005,0.114064083843002,0.677513066012142,0,0.047889715740403,0,0.058153138238489,0,0.0479417607869926,0.361311251524893,1.91558862961612,6.48296988671895,0,1.11253115439936,0.675049478953978,0.437481675445379,0.365855306708538,0.515295866290778,1.13976533051656,27.1564741356341,28.1564741356341,994.053803788918,871.421278497735,90.7192565581872,1465.25584774977,3.23752925987502,22.8957075594757,580.221512031803,116.401820723226,23.29156621159,70.9331649719116,0,"ECOSMOS",23,1,1,1,1,9422.47311835016,0,2329.156621159,7093.31649719116,11640.1820723226,1.91558862961612
"USNEME_Irrigated_2007",2007-07-22,82,23,1,45.578415598886,0.999802174341127,1,0.035437869997661,0.114064083843002,0.688972950001671,0,0.0423826112770982,0,0.0622311172776281,0,0.0579354923138301,0.360043546279946,1.69530445108393,6.48296988671895,0,1.12885252163188,0.69083199517382,0.438020526458056,0.367517897237076,0.522592767148502,1.1551989267768,27.6066026703385,28.6066026703385,1011.56380378892,886.931278497735,108.229256558187,1278.44765212729,3.23752925987502,22.8957075594757,580.221512031803,115.993410528333,22.8245457225338,73.4675070771748,0,"ECOSMOS",23,1,1,1,1,9629.20527997085,0,2282.45457225338,7346.75070771748,11599.3410528333,1.69530445108393
"USNEME_Irrigated_2007",2007-07-23,83,23,1,40.4084530799974,0.999729844247533,1,0.0191354276801271,0.114064083843002,0.700617551657052,0,0.0334325889564563,0,0.0653774890744781,0,0.065646173197558,0.358464091136047,1.33730355825825,6.48296988671895,0,1.14122837334556,0.702987084300004,0.438241289045557,0.368779351508801,0.522920342364539,1.16690883104752,28.0631579402613,29.0631579402613,1029.32380378892,902.691278497735,125.989256558187,935.402506823024,3.23752925987502,22.8957075594757,580.221512031803,115.484565443314,21.9669328592731,76.0380333929642,0,"ECOSMOS",23,1,1,1,1,9800.49662522373,0,2196.69328592731,7603.80333929642,11548.4565443314,1.33730355825825
"USNEME_Irrigated_2007",2007-07-24,84,23,2,32.7641836122486,0.999590370276111,1,0.00335019482698184,0.114064083843002,0.711892717980727,0,0.0216336794506118,0,0.0681004399685549,0,0.072319194303108,0.35670469020819,0.865347178024473,6.48296988671895,0,1.15176282691083,0.713488618337452,0.43827420857338,0.369853755821553,0.518758003930464,1.17688237660708,28.5068597397472,29.5068597397472,1046.58380378892,917.951278497735,143.249256558187,362.096183875979,3.23752925987502,22.8957075594757,580.221512031803,114.917748134082,20.5336670519055,78.5361912877011,0,"ECOSMOS",23,2,1,1,1,9906.98583396066,0,2053.36670519055,7853.61912877011,11491.7748134082,0.865347178024473
"USNEME_Irrigated_2007",2007-07-25,85,23,2,12.8224160379171,0.999537805808802,1,0,0.114064083843002,0.714285714285714,0,0.00915824027439647,0,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.366329610975859,6.48296988671895,0,1.15958231315769,0.721308104584314,0.43827420857338,0.370651362911662,0.511497789854348,1.18428645210959,28.9878366035004,29.9878366035004,1065.29380378892,934.661278497735,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1917024227319,81.2442176034906,0,"ECOSMOS",23,2,1,1,1,9943.59200262225,0,1819.17024227319,8124.42176034906,11434.3159393411,0.366329610975859
"USNEME_Irrigated_2007",2007-07-26,86,23,2,13.8189418458243,0.999875001336606,1,0,0.114064083843002,0.714285714285714,0,0.00916002613124998,952.408666220339,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.366401045249999,6.48296988671895,0,1.16015547065764,0.721881262084263,0.43827420857338,0.370730301735902,0.511499575711202,1.18501923021802,29.319778731266,30.319778731266,1078.206352559,946.522294136568,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.192277763213,81.2442176034906,306.832688859645,"ECOSMOS",23,2,1,1,1,10250.48222553,306.832688859645,1819.2277763213,8124.42176034906,11434.3159393411,0.366401045249999
"USNEME_Irrigated_2007",2007-07-27,87,23,2,12.9169046417301,0.999906848797176,1,0,0.114064083843002,0.714285714285714,0,0.0091618143097174,1964.29715029959,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.366472572388696,6.48296988671895,0,1.16095889580649,0.722684687233105,0.43827420857338,0.370840954456352,0.511501363889669,1.18604640400687,29.7686219189267,30.7686219189267,1095.666352559,961.982294136568,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1928538516368,81.2442176034906,632.827690173838,"ECOSMOS",23,2,1,1,1,10576.5348356866,632.827690173838,1819.28538516368,8124.42176034906,11434.3159393411,0.366472572388696
"USNEME_Irrigated_2007",2007-07-28,88,23,2,9.79098052933294,0.999870846761734,1,0,0.114064083843002,0.714285714285714,0,0.00916360481281682,2969.63059968829,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.366544192512673,6.48296988671895,0,1.16152988477653,0.723255676203145,0.43827420857338,0.370919594617134,0.511503154392769,1.18677640966402,30.1866167775385,31.1866167775385,1111.926352559,976.242294136568,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1934306889756,81.2442176034906,956.710889074835,"ECOSMOS",23,2,1,1,1,10900.4757183214,956.710889074835,1819.34306889756,8124.42176034906,11434.3159393411,0.366544192512673
"USNEME_Irrigated_2007",2007-07-29,89,23,2,7.78767328503209,0.999838599433144,1,0,0.114064083843002,0.714285714285714,0,0.00916539764357028,3953.88875075134,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.366615905742811,6.48296988671895,0,1.16152988477653,0.723255676203145,0.43827420857338,0.370919594617134,0.511504947223522,1.18646560059708,30.5557684484897,31.5557684484897,1126.286352559,988.602294136568,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1940082762028,81.2442176034906,1273.80436557711,"ECOSMOS",23,2,1,1,1,11217.6269535464,1273.80436557711,1819.40082762028,8124.42176034906,11434.3159393411,0.366615905742811
"USNEME_Irrigated_2007",2007-07-30,90,23,2,12.9232336003821,0.999988673090103,1,0,0.114064083843002,0.714285714285714,0,0.00916719280500371,4941.21579132867,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.366687712200148,6.48296988671895,0,1.16152988477653,0.723255676203145,0.43827420857338,0.370919594617134,0.511506742384956,1.1855559367239,30.9763340011889,31.9763340011889,1142.646352559,1002.96229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1945866142935,81.2442176034906,1591.88653071156,"ECOSMOS",23,2,1,1,1,11535.76695249,1591.88653071156,1819.45866142935,8124.42176034906,11434.3159393411,0.366687712200148
"USNEME_Irrigated_2007",2007-07-31,91,23,3,14.4665752059976,0.999957359416785,1,0,0.114064083843002,0.714285714285714,0,0.00916899030014701,5931.61962244374,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.36675961200588,6.48296988671895,0,1.16215597317216,0.72388176459878,0.43827420857338,0.371005823414327,0.511508539880099,1.18635638663566,31.3853314304948,32.3853314304948,1158.556352559,1016.87229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1951657042237,81.2442176034906,1910.959929911,"ECOSMOS",23,3,1,1,1,11854.8982606824,1910.959929911,1819.51657042237,8124.42176034906,11434.3159393411,0.36675961200588
"USNEME_Irrigated_2007",2007-08-01,92,23,3,10.2539313333953,0.99996359142264,1,0,0.114064083843002,0.714285714285714,0,0.00917079013203399,6932.14098758706,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.36683160528136,6.48296988671895,0,1.16317752686417,0.724903318290794,0.43827420857338,0.371146518157663,0.511510339711986,1.18766243633781,31.8200358006748,32.8200358006748,1175.466352559,1031.78229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1957455469708,81.2442176034906,2233.29284393913,"ECOSMOS",23,3,1,1,1,12177.2891589853,2233.29284393913,1819.57455469708,8124.42176034906,11434.3159393411,0.36683160528136
"USNEME_Irrigated_2007",2007-08-02,93,23,3,13.9741501886839,0.999921833398556,1,0,0.114064083843002,0.714285714285714,0,0.00917259230370243,7911.16884527762,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.366903692148097,6.48296988671895,0,1.16317752686417,0.724903318290794,0.43827420857338,0.371146518157663,0.511512141883654,1.18746015964662,32.2393160063303,33.2393160063303,1191.776352559,1046.09229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1963261435134,81.2442176034906,2548.70130324666,"ECOSMOS",23,3,1,1,1,12492.7556779471,2548.70130324666,1819.63261435134,8124.42176034906,11434.3159393411,0.366903692148097
"USNEME_Irrigated_2007",2007-08-03,94,23,3,13.4901119417581,0.999886623014749,1,0,0.114064083843002,0.714285714285714,0,0.00917439681819403,8847.52710047611,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.366975872727761,6.48296988671895,0,1.16402247536542,0.725748266792037,0.43827420857338,0.371262889733082,0.511513946398146,1.18854042076946,32.6046116361503,33.6046116361503,1205.986352559,1058.30229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1969074948316,81.2442176034906,2850.36311226679,"ECOSMOS",23,3,1,1,1,12794.475622099,2850.36311226679,1819.69074948316,8124.42176034906,11434.3159393411,0.366975872727761
"USNEME_Irrigated_2007",2007-08-04,95,23,3,12.9047018548918,0.99982741888685,1,0,0.114064083843002,0.714285714285714,0,0.00917620367855448,9832.5169243216,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367048147142179,6.48296988671895,0,1.16472804911748,0.726453840544102,0.43827420857338,0.371360065749113,0.511515753258506,1.18944249218865,33.1177221759961,34.1177221759961,1225.946352559,1076.26229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1974896019065,81.2442176034906,3167.6923080933,"ECOSMOS",23,3,1,1,1,13111.863028633,3167.6923080933,1819.74896019065,8124.42176034906,11434.3159393411,0.367048147142179
"USNEME_Irrigated_2007",2007-08-05,96,23,3,12.7377777349952,0.999805416830536,1,0,0.114064083843002,0.714285714285714,0,0.00917801288783339,10851.571138293,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367120515513336,6.48296988671895,0,1.16521540858792,0.72694120001454,0.43827420857338,0.371427187933822,0.511517562467785,1.19006557807848,33.5858455693123,34.5858455693123,1244.156352559,1092.47229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1980724657206,81.2442176034906,3495.99585640883,"ECOSMOS",23,3,1,1,1,13440.2248633299,3495.99585640883,1819.80724657206,8124.42176034906,11434.3159393411,0.367120515513336
"USNEME_Irrigated_2007",2007-08-06,97,23,3,7.76877179638552,0.999988050042526,1,0,0.114064083843002,0.714285714285714,0,0.00917982444908436,11858.3199381203,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367192977963375,6.48296988671895,0,1.16562976967361,0.727355561100229,0.43827420857338,0.371484256325876,0.511519374029036,1.1905953360117,34.0616810448907,35.0616810448907,1262.666352559,1108.98229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1986560872576,81.2442176034906,3820.33503161093,"ECOSMOS",23,3,1,1,1,13764.6224006857,3820.33503161093,1819.86560872576,8124.42176034906,11434.3159393411,0.367192977963375
"USNEME_Irrigated_2007",2007-08-07,98,23,3,7.23117343229275,0.999977350027263,1,0,0.114064083843002,0.714285714285714,0,0.00918163836536497,12869.067004335,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367265534614599,6.48296988671895,0,1.16562976967361,0.727355561100229,0.43827420857338,0.371484256325876,0.511521187945317,1.18947185614091,34.4835319446336,35.4835319446336,1279.076352559,1123.39229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.1992404675027,81.2442176034906,4145.96230809762,"ECOSMOS",23,3,1,1,1,14090.3081151969,4145.96230809762,1819.92404675027,8124.42176034906,11434.3159393411,0.367265534614599
"USNEME_Irrigated_2007",2007-08-08,99,23,4,7.14014739335775,0.999993664673218,1,0,0.114064083843002,0.714285714285714,0,0.00918345463973673,13883.2516835963,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367338185589469,6.48296988671895,0,1.16562976967361,0.727355561100229,0.43827420857338,0.371484256325876,0.511523004219689,1.18826302486085,34.9272337441195,35.9272337441195,1296.336352559,1138.65229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.199825607442,81.2442176034906,4472.69706301428,"ECOSMOS",23,4,1,1,1,14417.1013841075,4472.69706301428,1819.9825607442,8124.42176034906,11434.3159393411,0.367338185589469
"USNEME_Irrigated_2007",2007-08-09,100,23,4,10.7289623267057,0.999982737096233,1,0,0.114064083843002,0.714285714285714,0,0.00918527327526518,14871.6175315317,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367410931010607,6.48296988671895,0,1.16562976967361,0.727355561100229,0.43827420857338,0.371484256325876,0.511524822855217,1.18700531751965,35.4172080371786,36.4172080371786,1315.396352559,1155.71229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.2004115080633,81.2442176034906,4791.1138954677,"ECOSMOS",23,4,1,1,1,14735.5768066231,4791.1138954677,1820.04115080633,8124.42176034906,11434.3159393411,0.367410931010607
"USNEME_Irrigated_2007",2007-08-10,101,23,4,13.0792666757445,0.999993541895476,1,0,0.114064083843002,0.714285714285714,0,0.00918709427501982,15853.0967176297,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367483771000793,6.48296988671895,0,1.16562976967361,0.727355561100229,0.43827420857338,0.371484256325876,0.511526643854972,1.18688426060133,35.8763340011889,36.8763340011889,1333.256352559,1171.57229413657,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.2009981703554,81.2442176034906,5107.31208686523,"ECOSMOS",23,4,1,1,1,15051.8336642498,5107.31208686523,1820.09981703554,8124.42176034906,11434.3159393411,0.367483771000793
"USNEME_Irrigated_2007",2007-08-11,102,23,4,11.2241844986504,0.999989907581071,1,0,0.114064083843002,0.714285714285714,0,0.00918891764207414,16822.6857222617,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367556705682965,6.48296988671895,0,1.16613823281682,0.727864024243436,0.43827420857338,0.37155428503997,0.511528467222026,1.18753432739853,36.2095648811231,37.2095648811231,1346.21903378844,1183.47411191465,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.2015855953084,81.2442176034906,5419.67967856368,"ECOSMOS",23,4,1,1,1,15364.2599984436,5419.67967856368,1820.15855953084,8124.42176034906,11434.3159393411,0.367556705682965
"USNEME_Irrigated_2007",2007-08-12,103,23,4,8.75218317692169,0.999999228530107,1,0,0.114064083843002,0.714285714285714,0,0.00919074337950562,17803.5395937373,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367629735180225,6.48296988671895,0,1.16613823281682,0.727864024243436,0.43827420857338,0.37155428503997,0.511530292959458,1.18747568698593,36.6879710507889,37.6879710507889,1364.82903378844,1200.08411191465,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.202173783914,81.2442176034906,5735.67641550814,"ECOSMOS",23,4,1,1,1,15680.3155542486,5735.67641550814,1820.2173783914,8124.42176034906,11434.3159393411,0.367629735180225
"USNEME_Irrigated_2007",2007-08-13,104,23,4,11.7028553702534,0.999995630457654,1,0,0.114064083843002,0.714285714285714,0,0.00919257149039577,18782.3982443505,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367702859615831,6.48296988671895,0,1.16613823281682,0.727864024243436,0.43827420857338,0.37155428503997,0.511532121070348,1.18650367685174,37.1689479145421,38.1689479145421,1383.53903378844,1216.79411191465,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.2027627371646,81.2442176034906,6051.03036222632,"ECOSMOS",23,4,1,1,1,15995.7283962918,6051.03036222632,1820.27627371646,8124.42176034906,11434.3159393411,0.367702859615831
"USNEME_Irrigated_2007",2007-08-14,105,23,4,10.8818045221998,0.999993728175944,1,0,0.114064083843002,0.714285714285714,0,0.00919440197783008,19772.3248679278,0.0701286759643096,0,0.0772897068584938,0.354921166757149,0.367776079113203,6.48296988671895,0,1.16623336404359,0.72795915547021,0.43827420857338,0.371567387105616,0.511533951557782,1.18662530150189,37.6550661664701,38.6550661664701,1402.44903378844,1233.70411191465,161.959256558187,-574.689667793454,3.23752925987502,22.8957075594757,580.221512031803,114.343159393411,18.2033524560546,81.2442176034906,6369.95002188396,"ECOSMOS",23,4,1,1,1,16314.7070278385,6369.95002188396,1820.33524560546,8124.42176034906,11434.3159393411,0.367776079113203
