2015 280 14400 0 0 16.5 96.8 2.3 941.7
2015 280 18000 0 40.7 16.8 96.4 1.3 942.4
2015 280 21600 0 209.4 18.9 90.5 1.1 942.6
2015 280 25200 0 423.2 22.2 78.8 2.1 942.3
2015 280 28800 0 625.1 25.7 63.6 5.2 941.9
2015 280 32400 0 790.5 27.8 57.1 3.6 941.2
2015 280 36000 0 887.7 30.3 50 2.6 940.1
2015 280 39600 0 927 31.8 46.1 2.4 939.1
2015 280 43200 0 904.2 33.1 41.9 2.2 938.4
2015 280 46800 0 788.2 34.4 37.4 2.3 938.1
2015 280 50400 0 630.4 34.3 36.6 1.7 938
2015 280 54000 0 405.7 34.9 34.5 1.2 938.1
2015 280 57600 0 173.6 33.7 36.8 2.3 938.6
2015 280 61200 0 10.5 31.1 44.4 1.8 939
2015 280 64800 0 0 29.4 47.5 2.2 939.5
2015 280 68400 0 0 27.7 53.1 2 939.8
2015 280 72000 0 0 26.7 56 2.1 940.2
2015 280 75600 0 0 24.8 64.6 2.1 940.1
2015 280 79200 0 0 23.7 69.2 1.3 939.9
2015 280 82800 0 0 24.1 65.9 0.9 939.5
2015 281 0 0 0 23.6 67.5 0.3 938.9
2015 281 3600 0 0 23.2 68.9 1.1 938.9
2015 281 7200 0 0 21.9 75.8 1.1 939.3
2015 281 10800 0 0 20.7 82.8 1.1 939.9
2015 281 14400 0 0 21.4 77.1 1.7 940.5
2015 281 18000 0 17.7 21.7 74.6 1.2 941.1
2015 281 21600 0 206.2 23.2 69.3 1.6 941.4
2015 281 25200 0 420.4 26.1 59.8 4.7 941.2
2015 281 28800 0 625.5 28.1 53.5 5.5 940.5
2015 281 32400 0 786.3 30 48.6 4.4 939.6
2015 281 36000 0 855.8 31.7 43.6 3.9 938.8
2015 281 39600 0 921.7 33.9 38 3.6 937.9
2015 281 43200 0 863.6 34.6 34.5 2.7 937.1
2015 281 46800 0 721.1 35 32.3 2.7 936.5
2015 281 50400 0 611.3 35.6 27.2 1.9 936.3
2015 281 54000 0 404.5 35.5 27.1 3.1 936.2
2015 281 57600 0 173.7 34.4 28.5 3.7 936.8
2015 281 61200 0 20.3 31.9 32.4 3.2 937.4
2015 281 64800 0 0 30.3 34.2 3.5 938
2015 281 68400 0 0 29.1 37.7 4.8 938.4
2015 281 72000 0 0 27.9 43.2 5.5 938.6
2015 281 75600 0 0 27 46.6 4.6 938.6
2015 281 79200 0 0 26 49.4 2.2 938.4
2015 281 82800 0 0 26.2 46.5 3 938
2015 282 0 0 0 26 46.3 2.9 937.4
2015 282 3600 0 0 24.2 52.9 1.5 937
2015 282 7200 0 0 24.8 50.3 2.1 937.1
2015 282 10800 0 0 22 62.7 1.1 938
2015 282 14400 0 0 22.8 58.5 1.8 938.7
2015 282 18000 0 26.4 20.8 69.1 1 939.4
2015 282 21600 0 186.1 23.8 56.8 2.3 940
2015 282 25200 0 420.6 27.1 45.1 3.5 940.5
2015 282 28800 0 590.3 28.8 42 4 940.2
2015 282 32400 0 782.6 29.8 39.8 3.1 939.5
2015 282 36000 0 880.2 31 37.2 2.9 938.8
2015 282 39600 0 908.5 32.2 35.3 2.2 938
2015 282 43200 0 723 32.8 34.4 2.4 937.1
2015 282 46800 0 661.5 33.3 32.4 1.9 936.2
2015 282 50400 0 593.8 34.5 30.7 2.3 936.2
2015 282 54000 0 337.4 34.6 29.7 2.2 936.2
2015 282 57600 0 121 34 30.5 2 936.4
2015 282 61200 0 13 31.5 37.6 1.5 937.1
2015 282 64800 0 0 29.5 44.1 1.8 937.7
2015 282 68400 0 0 28 49.6 1.5 939
2015 282 72000 0 0 27 54.7 3 939.1
2015 282 75600 0 0 26 63.7 5.6 939.2
2015 282 79200 0 0 23.3 77.2 4.2 939.8
2015 282 82800 0 0 22.6 80.6 3 940.3
2015 283 0 0 0 21.8 84.8 2.8 940.5
2015 283 3600 0 0 21.1 87.8 3.4 940.3
2015 283 7200 0 0 20.5 88 3.9 941.2
2015 283 10800 0 0 20 89 4.2 942.4
2015 283 14400 0 0 19.9 90.1 2.8 943.6
2015 283 18000 0 12.8 19.8 91.1 2.3 944.4
2015 283 21600 0 51.9 20.2 89.7 3 944.8
2015 283 25200 0 115.3 20.9 87.5 3.5 944.3
2015 283 28800 0 174.1 21.5 84.5 3.1 943.9
2015 283 32400 0 301.6 22.7 79 3.3 943.4
2015 283 36000 0 424.9 24.1 69.7 2.5 942.4
2015 283 39600 0 487 25.1 65.6 1.7 941.6
2015 283 43200 0 377.3 25.9 63.2 1.8 941.2
2015 283 46800 0 311.7 26.1 63 1.5 940.9
2015 283 50400 0 214.5 26.5 61.3 1.3 940.8
2015 283 54000 0 155.2 26.4 61.4 0.8 940.7
2015 283 57600 0 69.9 26 64 1.7 940.9
2015 283 61200 0 9.5 25.2 68.1 1.7 941.3
2015 283 64800 0 0 23.7 76.4 1.6 941.9
2015 283 68400 0 0 23.2 79.1 1.5 942.3
2015 283 72000 0 0 22.5 81.1 1.6 942.4
2015 283 75600 0 0 22.6 80 1.6 942.1
2015 283 79200 0 0 22.4 80.9 0.8 941.4
2015 283 82800 0 0 22.6 79.3 0.3 940.8
2015 284 0 0 0 21.9 83.8 1.1 940.2
2015 284 3600 0 0 21.6 83.4 1.2 939.9
2015 284 7200 0 0 20.8 88 1.2 940.2
2015 284 10800 0 0 20.5 89.7 1 940.9
2015 284 14400 0 0 20.1 92.1 1.3 941.6
2015 284 18000 0 31.4 19.3 94.4 1.1 942
2015 284 21600 0 223.5 21.6 89 1.9 942.4
2015 284 25200 0 385.1 25.1 74.3 2.5 942.2
2015 284 28800 0 291.1 25.6 71.1 2.7 941.7
2015 284 32400 0 470.3 26.7 65.9 3.1 941.1
2015 284 36000 0 608.7 28.6 56.5 2.5 940.2
2015 284 39600 0 729.6 30.3 47.9 1.7 939.3
2015 284 43200 0 602.5 31.9 39.8 2 938.7
2015 284 46800 0 380.7 31.5 40.5 2.9 938.4
2015 284 50400 0 445.3 32 38.3 2.8 938.6
2015 284 54000 0 233.1 31.8 39.2 2.9 938.9
2015 284 57600 0 104.6 29.9 50.2 4 939.5
2015 284 61200 0 8.9 27.9 59.4 3.2 940.1
2015 284 64800 0 0 26.5 65.3 3.1 940.6
2015 284 68400 0 0 25.5 68.9 3.9 941.3
2015 284 72000 0 0 24.5 72.9 3.4 941.3
2015 284 75600 0 0 23.3 77.7 4.5 941.1
2015 284 79200 0 0 22.1 85.9 4.8 940.7
2015 284 82800 0 0 21.1 88.9 4.6 940.4
2015 285 0 0 0 20.1 90.9 4 940.2
2015 285 3600 0 0 19.8 91.8 3.3 939.8
2015 285 7200 0 0 19.4 92.8 3.7 940.2
2015 285 10800 0 0 19.3 93 2 940.5
2015 285 14400 0 0 19.1 94.5 2.4 941.5
2015 285 18000 0 23.3 19.2 94.4 2.3 942.5
2015 285 21600 0 126.9 19.9 92.8 3.3 942.8
2015 285 25200 0 398.4 21.6 85 5.4 942.9
2015 285 28800 0 580.5 24.6 71.5 5.5 942.5
2015 285 32400 0 773.6 27 62 5.4 941.9
2015 285 36000 0 899.2 28.4 55.1 5.3 940.8
