2017,274,72000,0,0,22.07,66.85,0.23,936
2017,274,75600,0,0,22.2,66.15,0.68,936
2017,274,79200,0,0,21.08,71.35,1.26,936
2017,274,82800,0,0,20.06,80.27,0.73,936
2017,275,0,0,0,20.41,77.55,0.96,936
2017,275,3600,0,0,19.37,82.78,0.95,935.33
2017,275,7200,0,0,19.57,80.31,0.21,934.33
2017,275,10800,0,0,18.92,83.93,0.65,934.17
2017,275,14400,0,0,19.08,81.35,0.54,934.33
2017,275,18000,0,0,19.29,77.9,0.37,935
2017,275,21600,0,49.04,19.8,74.93,0.94,935.83
2017,275,25200,1.6,30.14,19.97,81.55,1.87,937.5
2017,275,28800,0.7999999999999999,99.6,19.05,91.18,4.14,939.17
2017,275,32400,4.6,261.24,18.14,94.82,3.64,940
2017,275,36000,0.1,217.07999999999998,18.23,94.81,3.14,940
2017,275,39600,0,356.98,17.95,93.88,3.03,940.83
2017,275,43200,2.2,284.98,18.27,92.72,1.79,940.33
2017,275,46800,0,436.87,18.1,94.57,1.75,939.33
2017,275,50400,0,474.23,19.11,90.7,1.05,939
2017,275,54000,0,332.15,19.22,91.12,2.09,939
2017,275,57600,0,250.58,19.2,92.03,1.93,940
2017,275,61200,0,63.12,19.14,92.44,1.64,940.17
2017,275,64800,0,0,18.88,94.53,1.76,940.33
2017,275,68400,0,0,18.83,94.58,2.14,940.67
2017,275,72000,0,0,18.65,94.96,1.03,941
2017,275,75600,0,0,18.5,96.06,0.97,941
2017,275,79200,0,0,18.5,96.04,1.36,941
2017,275,82800,0,0,18.08,94.28,1.4,941
2017,276,0,0.1,0,17.93,92.77,2.18,941.5
2017,276,3600,0.30000000000000004,0,17.56,94.07,2.13,941
2017,276,7200,0.6000000000000001,0,17.13,96.82,2.43,942
2017,276,10800,0.8,0,16.99,97.74,2.45,942.83
2017,276,14400,0.5,0,16.83,97.69,2.07,943
2017,276,18000,0,0,16.47,96.29,1.48,943.33
2017,276,21600,0,35.75,16.39,96.28,1.58,944.17
2017,276,25200,0,133.35999999999999,16.69,94.7,2.32,945
2017,276,28800,0,633.67,17.67,91.51,2.42,946
2017,276,32400,0,738.21,18.79,86.49,2.62,946
2017,276,36000,0,718.02,19.76,80.44,2.26,946
2017,276,39600,0,633.3199999999999,20.12,77.26,2.12,946.67
2017,276,43200,0,702.78,20.79,73.64,2.71,946.83
2017,276,46800,0,1078.94,21.82,69.61,2.67,946
2017,276,50400,0,917.94,22.19,68.51,2.5,945.5
2017,276,54000,0,928.25,23.02,64.14,2.26,945
2017,276,57600,0,265.75,22.45,65.22,1.81,945.17
2017,276,61200,0,76.59,21.25,71.98,0.98,946
2017,276,64800,0,0,19.76,78.68,1.02,946
2017,276,68400,0,0,19.36,79.09,1.36,946
2017,276,72000,0,0,18.99,78.27,1.1,946.5
2017,276,75600,0,0,17.26,88.13,1.42,947
2017,276,79200,0,0,17.44,83.09,1.16,947
2017,276,82800,0,0,16.5,80.45,2.23,947
2017,277,0,0,0,16.76,65.87,1.66,946.33
2017,277,3600,0,0,16.26,65.89,0.99,946
2017,277,7200,0,0,16.02,68.23,2,945.83
2017,277,10800,0,0,15.69,69.27,1.98,945.17
2017,277,14400,0,0,15.34,71.85,1.41,945.67
2017,277,18000,0,1.22,15.01,76.92,2.36,946
2017,277,21600,0,181.39,15.64,81.9,2.91,946.83
2017,277,25200,0,445.61,17.36,80.07,3.01,947.33
2017,277,28800,0,704.2,19.19,73.1,2.82,948
2017,277,32400,0,732.91,20.54,67.45,2.38,948
2017,277,36000,0,871.78,21.91,63.04,2.25,948
2017,277,39600,0,1381.02,23.69,57.55,2.21,947.5
2017,277,43200,0,1500.74,24.78,54.16,1.76,946.5
2017,277,46800,0,1169.9499999999998,25.51,52.27,1.54,945.67
2017,277,50400,0,1213.15,26.35,49.71,1.83,944.83
2017,277,54000,0,785.29,26.45,49.72,2.08,944
2017,277,57600,0,693.68,26.84,49.34,2.61,943.67
2017,277,61200,0,210.93,26.11,51.29,1.78,944
2017,277,64800,0,0.74,24.01,59,1.29,944
2017,277,68400,0,0,22.03,69.46,0.27,944.67
2017,277,72000,0,0,20.86,74.67,0.35,945
2017,277,75600,0,0,19.99,78.54,0.46,945
2017,277,79200,0,0,19.49,81.53,0.65,945.33
2017,277,82800,0,0,19.25,83.23,0.45,945
2017,278,0,0,0,18.3,86.47,0.42,945
2017,278,3600,0,0,18.04,86.82,0.41,944
2017,278,7200,0,0,17.06,90.35,0.5,944
2017,278,10800,0,0,17.23,90.43,0.45,943.5
2017,278,14400,0,0,17.49,89.02,1.08,944
2017,278,18000,0,3.13,17.44,88.28,0.57,944.5
2017,278,21600,0,239.25,18.46,85.54,0.96,945
2017,278,25200,0,715.61,20.21,78.56,1.62,946
2017,278,28800,0,1177.35,22.24,71.97,4.31,946
2017,278,32400,0,1551.7,25.09,59.44,2.93,946
2017,278,36000,0,1793.73,27.24,53.58,2.6,946
2017,278,39600,0,1900.83,29.14,47.85,2.35,945.17
2017,278,43200,0,1889.25,30.84,42.58,2.06,944
2017,278,46800,0,1757.1,31.9,39.59,2.24,943.17
2017,278,50400,0,1517.95,32.57,37.57,2.03,942.67
2017,278,54000,0,1002.1400000000001,32.97,35.36,1.26,942
2017,278,57600,0,577.19,33,35.21,0.8,942
2017,278,61200,0,191.21,31.59,39.66,1.24,942
2017,278,64800,0,0.12,28.51,49.95,0.59,942.33
2017,278,68400,0,0,26.73,55.38,3.31,943.5
2017,278,72000,0,0,24.44,60.58,0.7,944
2017,278,75600,0,0,24.75,59.34,0.54,945
2017,278,79200,0,0,24.66,59.19,0.64,945
2017,278,82800,0,0,23.76,63.2,0.75,945
2017,279,0,0,0,22.06,71.56,0.82,945
2017,279,3600,0,0,20.66,76.68,0.27,945
2017,279,7200,0,0,21.18,75.76,1.99,944.33
2017,279,10800,0,0,21.68,75.11,1.24,945
2017,279,14400,0,0,21.02,78.33,0.86,945
2017,279,18000,0,3.62,20.75,79.07,0.94,945.67
2017,279,21600,0,237.39,21.99,74.47,1.87,946.17
2017,279,25200,0,674.31,23.86,67.21,2.62,947
2017,279,28800,0,937.5899999999999,25.62,58.95,3.15,947.5
2017,279,32400,0,1514.17,27.76,52.21,2.87,947.67
2017,279,36000,0,1770.66,29.85,46.85,3.64,946.83
2017,279,39600,0,1893.4299999999998,31.81,40.18,3.14,946.17
2017,279,43200,0,1879.54,32.94,36.7,2.86,945.67
2017,279,46800,0,1757.27,33.48,35.23,2.38,944.67
2017,279,50400,0,1419.34,33.92,34.11,2.15,944
2017,279,54000,0,1069.93,34.18,32.67,1.3,943.17
2017,279,57600,0,625.38,34.14,32.1,0.91,943
2017,279,61200,0,188.1,33.16,35.07,1.27,943
2017,279,64800,0,0,28.38,46.28,0.95,943.17
2017,279,68400,0,0,26.58,53.94,1.09,944.17
2017,279,72000,0,0,26.03,55.65,1.13,944.17
2017,279,75600,0,0,24.71,58.74,1.37,944
2017,279,79200,0,0,24.26,59.72,0.64,944.67
2017,279,82800,0,0,23.15,66.07,1.44,945
2017,280,0,0,0,22.02,72.1,0.98,944.17
2017,280,3600,0,0,21.02,76.11,3.53,943.67
2017,280,7200,0,0,22.12,72.33,4.58,944
2017,280,10800,0,0,21.22,79.82,3.79,944
2017,280,14400,0,0,20.08,84.19,3.29,944
2017,280,18000,0,3.43,19.56,85.98,2.21,944.83
2017,280,21600,0,102.9,20.08,84.15,7.03,945.67
2017,280,25200,0.1,202.63,19.78,84.03,8.45,947.17
2017,280,28800,0,652.44,20.43,81.12,7.11,947.83
2017,280,32400,0,555.48,21.21,76.89,5.49,948
2017,280,36000,0,632.47,21.38,77.26,4.81,947.67
2017,280,39600,0,1001.99,23.65,68.56,4.97,947.5
2017,280,43200,0,754.03,23.42,69.73,4.85,947
2017,280,46800,0,236.85,21.92,77.28,4.66,946
2017,280,50400,0,224.51999999999998,21.24,79.21,4.7,946
2017,280,54000,0,251.09,21.03,80.62,4.21,945.17
2017,280,57600,0,383.86,21.65,77.82,2.98,945
2017,280,61200,0,70.53999999999999,20.99,77.93,1.92,945
2017,280,64800,0,0,20.23,82.24,1.82,945
2017,280,68400,0,0,19.98,85.46,2.93,945.33
2017,280,72000,0,0,19.74,87.5,3.31,946
2017,280,75600,0,0,19.38,90.62,2.85,946
2017,280,79200,0,0,19.35,92,2.34,945.33
2017,280,82800,0,0,19.3,93.41,1.71,945
2017,281,0,0,0,19.1,94.59,2.08,944
2017,281,3600,0,0,19.15,93.64,1.5,944
2017,281,7200,0,0,19.12,92.84,2.35,943.33
2017,281,10800,0,0,18.52,93.98,2.1,942.83
2017,281,14400,0,0,18.05,95.3,1.77,943
2017,281,18000,0,2.02,17.55,96.19,1.97,943
2017,281,21600,0,138.69,18.3,94.29,1.92,943.5
2017,281,25200,0,355.23,20.35,85.51,1.04,944
2017,281,28800,0,1044.33,23.59,69.25,2.55,944
2017,281,32400,0,1119.95,25.99,57.64,4.32,944
2017,281,36000,0,1506.8600000000001,28.36,47.65,3.69,943.67
2017,281,39600,0,904.58,29.2,44.33,2.71,943.67
2017,281,43200,0,1583.29,30.28,43.47,1.76,943.17
2017,281,46800,0,1501.94,31.05,40.86,1.5,942
2017,281,50400,0,1369.8400000000001,31.76,38.53,1.89,941.33
2017,281,54000,0,822.72,31.53,41,1.12,941
2017,281,57600,0,326.28,30.33,47.88,2.8,940.83
2017,281,61200,0,173.51,29.02,53.94,2.47,941
2017,281,64800,0,0.2,26.36,63.49,3.13,941.5
2017,281,68400,0,0,24.6,70.89,3.17,942
2017,281,72000,0,0,23.25,77.21,3.18,942
2017,281,75600,0,0,22.75,78.28,1.86,942
2017,281,79200,0,0,21.72,83.15,1.6,942
2017,281,82800,0,0,20.62,87.52,1.63,942
2017,282,0,0,0,20.54,87.47,0.7,941.17
2017,282,3600,0,0,20.17,88.83,0.7,941
2017,282,7200,0,0,19.34,93.21,0.33,941
2017,282,10800,0,0,19.03,94.48,0.84,940
2017,282,14400,0,0,18.67,94.42,1.34,940.33
2017,282,18000,0,4.8,18.87,92.27,1.26,941
2017,282,21600,0,237.70000000000002,20.47,85.11,0.84,942
2017,282,25200,0,705.12,24.15,67.13,1.05,942.5
2017,282,28800,0,960.21,25.53,56.49,2.26,943
2017,282,32400,0,979.01,27.56,49.09,3.2,943
2017,282,36000,0,1294.6,29.92,41.71,3.17,943.17
2017,282,39600,0,1725.6399999999999,32.01,36.76,3.9,942.67
2017,282,43200,0,1631.71,33.32,32.43,2.74,941.83
2017,282,46800,0,1433.46,34.12,29.11,2.19,941
2017,282,50400,0,1144.26,34.35,27.89,4.06,940.33
2017,282,54000,0,547.1,30.89,45.63,4.71,940.83
2017,282,57600,0,514.63,30.48,48.01,3.94,941
2017,282,61200,0,125.33,29.02,52.76,2.39,941
2017,282,64800,0,0,26.33,61.61,1.69,941.17
2017,282,68400,0,0,25.12,66.3,1.97,942
2017,282,72000,0,0,24.31,69.09,0.84,942.5
2017,282,75600,0,0,23.46,72.66,0.51,943
2017,282,79200,0,0,22.33,76.76,1.92,942
2017,282,82800,0,0,21.53,79.72,1.75,942
2017,283,0,0,0,21.61,78.83,0.71,941.67
2017,283,3600,0,0,21.33,79.94,0.43,941
2017,283,7200,0,0,19.65,87.63,1.49,941
2017,283,10800,0,0,19.39,87.87,1.14,941
2017,283,14400,0,0,19.66,86.5,0.99,941
2017,283,18000,0,3.75,17.73,94.4,0.66,941.83
2017,283,21600,0,234.4,19.13,91.17,1.25,942
2017,283,25200,0,703.92,23.7,69.92,1.72,943
2017,283,28800,0,1153.23,26.84,55.68,2.75,943
2017,283,32400,0,1527.1399999999999,29.93,44.39,3.43,943.17
2017,283,36000,0,1772.87,31.52,39.51,2.95,943.17
2017,283,39600,0,1882.33,32.98,36.11,2.16,942.67
2017,283,43200,0,1814.03,34.08,31.77,1.81,941.83
2017,283,46800,0,1808.21,35.15,29.53,1.66,940.83
2017,283,50400,0,1332.58,35.65,27.91,1.03,940.17
2017,283,54000,0,1052.52,35.82,27.42,1.2,939.5
2017,283,57600,0,394.6,34.2,31.9,1.32,939.33
2017,283,61200,0,129.35999999999999,32.6,36.82,0.81,940
2017,283,64800,0.4,0,30.08,45.24,1.56,941
2017,283,68400,0,0,26.84,54.61,1.35,942
2017,283,72000,0,0,25.44,62.06,1.54,942.33
2017,283,75600,0,0,25.36,60.37,3.37,943.33
2017,283,79200,0,0,24.36,62.13,0.96,943.33
2017,283,82800,0,0,23.81,62.98,1,943
2017,284,0,0,0,23.01,66.51,1.2,942
2017,284,3600,0,0,22.26,69.52,2.11,941.67
2017,284,7200,0,0,20.96,75.61,1.23,941
2017,284,10800,0,0,21.17,73.91,1.08,941
2017,284,14400,0,0,20.74,75,1.67,941
2017,284,18000,0,8.35,19.86,79.44,1.24,941
2017,284,21600,0,254.93,21.63,76.9,0.56,941.5
2017,284,25200,0,718.75,25.26,62.55,1.15,942
2017,284,28800,0,1101.35,27.65,49.98,1.89,942.83
2017,284,32400,0,1361.6799999999998,29.64,45.7,2.12,943
2017,284,36000,0,1557.45,32.26,38.31,1.65,942.67
2017,284,39600,0,1877.38,33.68,35.54,1.74,942.17
2017,284,43200,0,1138.1299999999999,33.98,32.98,1.14,941.67
2017,284,46800,0,1784.1,35.4,29.79,1.28,940.67
2017,284,50400,0,1435.01,35.99,27.13,0.97,939.83
2017,284,54000,0.2,674.86,33.82,33.96,2.11,939.5
2017,284,57600,14.5,110.03,24.7,62.84,4.04,940.17
2017,284,61200,0,40.53,24.48,61.82,1.7,940.17
2017,284,64800,0,1.98,25.09,61.84,1.1,941.17
2017,284,68400,0,0,25.58,61.52,1.33,942.33
2017,284,72000,0,0,25.56,57.18,1.52,943
2017,284,75600,0,0,25.18,55.17,1.02,943
2017,284,79200,0,0,23.39,63.63,1.59,943
2017,284,82800,0,0,23.22,64.47,1.2,943
2017,285,0,0,0,21.61,74.63,2.03,943
2017,285,3600,0,0,21.62,73.71,2.11,942.83
2017,285,7200,0,0,21.08,75.69,2.17,942
2017,285,10800,0,0,20.4,79.46,1.62,942.83
2017,285,14400,0,0,19.95,81.76,0.6,943
2017,285,18000,0,8.83,19.26,85.75,0.49,943
2017,285,21600,0,250.6,20.34,84.84,1.16,943.5
2017,285,25200,0,720.27,22.34,78.44,0.86,944
2017,285,28800,0,1166.53,25.56,65.36,0.92,944
2017,285,32400,0,1530.4099999999999,28.51,53.3,2.52,943.67
2017,285,36000,0,1806.13,31.7,40.53,3.43,943.17
2017,285,39600,0,1928.25,33.61,33.85,3.05,942.17
2017,285,43200,0,1905.6,34.54,30.49,2.98,941.67
2017,285,46800,0,1758.2,35.31,27.82,1.71,940.5
2017,285,50400,0,1495.23,35.85,27.51,1.76,940.17
2017,285,54000,0,1166.77,36.06,26.51,1.02,939.67
2017,285,57600,0,637.8199999999999,35.99,26.5,1.01,939.17
2017,285,61200,0,198.37,34.15,29.96,0.92,939.83
2017,285,64800,0,2.29,31.35,35.01,2.24,940
2017,285,68400,0,0,29.11,40.43,2.31,940
2017,285,72000,0,0,27.94,43.04,2.48,940.83
2017,285,75600,0,0,28.72,40.77,2.36,941.5
2017,285,79200,0,0,26.89,47.82,2.08,941
2017,285,82800,0,0,26.23,48.18,1.43,941
2017,286,0,0,0,24.44,57.73,1.71,941
2017,286,3600,0,0,23.6,63.27,0.98,941
2017,286,7200,0,0,21.84,71.04,2.02,941
2017,286,10800,0,0,21.79,72.51,0.63,941
2017,286,14400,0,0,20.75,80.31,0.7,941
2017,286,18000,0,9.31,20.24,82.81,0.48,942
2017,286,21600,0,256.69,21.15,82.8,1.43,943
2017,286,25200,0,720.21,25.05,70.37,1.41,943.83
2017,286,28800,0,1179.81,27.76,53.62,2.77,944
2017,286,32400,0,1552.96,30.15,43.99,3.26,943.67
2017,286,36000,0,1803.0700000000002,32.34,36.26,3.28,943
2017,286,39600,0,1921.21,33.94,30.68,3.62,942
2017,286,43200,0,1907.87,35.07,26.88,2.74,941.17
2017,286,46800,0,1784.07,35.55,26.13,1.92,940.17
2017,286,50400,0,1572.7,36.17,26.45,2.05,939.33
2017,286,54000,0,987.33,35.82,25.56,2.29,939
2017,286,57600,0,678.6700000000001,35.78,23.62,2.15,938.5
2017,286,61200,0,188.57,34.12,25.13,1.52,939
2017,286,64800,0,0,31.2,29.87,0.9,939
2017,286,68400,0,0,30.13,31.15,0.49,939.67
2017,286,72000,0,0,28.33,36.86,0.72,940.17
2017,286,75600,0,0,25.82,46.32,1.71,941.33
2017,286,79200,0,0.35,26.98,47.28,2.09,942
2017,286,82800,0,0,25.54,54.61,1.67,942
2017,287,0,0,0,24.28,59.7,1.11,941.33
2017,287,3600,0,0,23.95,61.39,1.17,940.5
2017,287,7200,0,0,21.88,70.01,0.91,940
2017,287,10800,0,0,21.57,71.08,0.57,940
2017,287,14400,0,0,21.05,75.53,2,940
2017,287,18000,0,12.59,20.64,77.83,1.38,940.83
2017,287,21600,0,204.07999999999998,22.49,71.75,0.78,941.67
2017,287,25200,0,670.25,24.51,65.29,1.7,942.5
2017,287,28800,0,965.5899999999999,26.65,53.12,1.32,943
2017,287,32400,0,1281.3000000000002,28.76,41.58,1.39,942.83
2017,287,36000,0,1571.6799999999998,30.98,35.54,1.2,942.17
2017,287,39600,0,1538.45,32.72,31.77,1.76,941.83
2017,287,43200,0,1691.98,33.93,28.47,1.73,941.17
2017,287,46800,0,1443.5700000000002,35.11,24.82,1.72,940.17
2017,287,50400,0,1334.3899999999999,35.77,22.95,0.87,939.17
2017,287,54000,0,862.15,36.09,22.04,0.43,939
2017,287,57600,0,373.29999999999995,35.17,26.03,0.35,939
2017,287,61200,0,105.16,33.97,25.44,1.31,939
2017,287,64800,0,0,29.95,39.97,2.1,939.5
2017,287,68400,0,0,27.78,46.51,2.13,940
2017,287,72000,0,0,27.46,45.48,4.83,940.83
2017,287,75600,0,0,25.57,64.27,6.36,942.33
2017,287,79200,0,0,23.29,75.17,6.62,943
2017,287,82800,0,0,21.95,80.32,6.16,942.5
2017,288,0,0,0,21.13,82.66,5.64,942
2017,288,3600,0,0,20.5,83.06,5.93,942
2017,288,7200,0,0,20.11,83.33,5.09,942
2017,288,10800,0,0,19.63,84.51,4.7,942
2017,288,14400,0,0,19.21,85.46,4.71,943
2017,288,18000,0,8.5,18.85,86.07,4.67,943
2017,288,21600,0,254.71,19.29,84.22,5.76,944
2017,288,25200,0,723.9000000000001,20.92,77.57,5.86,945
2017,288,28800,0,1149.4099999999999,23.27,68.51,5.19,945
2017,288,32400,0,1561.31,25.42,60.82,4.89,945
2017,288,36000,0,1820.03,27.41,55.1,4.74,945
2017,288,39600,0,1939.87,28.68,51.47,4.64,944.67
2017,288,43200,0,1920.73,29.85,47.5,4.52,944
2017,288,46800,0,1771.4299999999998,30.65,44.47,4.68,943.17
2017,288,50400,0,1490.72,30.97,43.78,4.86,943
2017,288,54000,0,1119.46,30.43,45.54,5.8,943
2017,288,57600,0,668.03,28.66,49.39,6.29,943
2017,288,61200,0,211.79,26.07,55.76,6.23,943.5
2017,288,64800,0,4.21,23.43,62.4,6.03,944.5
2017,288,68400,0,0,21.61,68.05,5.33,945.33
2017,288,72000,0,0,20.3,72.29,6.17,946
2017,288,75600,0,0,19.12,76.27,5.36,947
2017,288,79200,0,0,18.3,78.42,4.98,947
2017,288,82800,0,0,17.79,79.74,4.63,946
2017,289,0,0,0,17.25,82.03,4.58,946
2017,289,3600,0,0,16.9,84.14,4.1,945.33
2017,289,7200,0,0,16.78,84.85,4.31,945
2017,289,10800,0,0,16.48,86.12,4.02,945
2017,289,14400,0,0,16.2,87.55,3.83,945.83
2017,289,18000,0,11.74,16.05,88.46,3.3,946.33
2017,289,21600,0,279.44,17.13,85.04,3.53,947
2017,289,25200,0,753.1600000000001,19.27,77.24,3.76,948
2017,289,28800,0,1208.95,21.82,68.95,3.03,948
2017,289,32400,0,1581.4499999999998,24.66,60.41,2.2,948.17
2017,289,36000,0,1825.1,26.35,55.57,1.82,948.33
2017,289,39600,0,1939.98,27.92,51.93,1.35,947.17
2017,289,43200,0,1919.8600000000001,29.43,48.52,0.81,946.17
2017,289,46800,0,1729.0900000000001,30.73,45,1.3,945.33
2017,289,50400,0,1392.4299999999998,31.45,43.01,1.26,944.67
2017,289,54000,0,1069.97,31.78,41.77,1.46,944
2017,289,57600,0,502.38,31.42,42.33,1.89,944
2017,289,61200,0,240.51,30.36,46.45,2.47,944
2017,289,64800,0,6.18,28.56,51.63,2.18,944.83
2017,289,68400,0,0,27.09,55.12,1.3,945.5
2017,289,72000,0,0,25.58,60.42,1.13,946
2017,289,75600,0,0,24.13,65.86,2.42,946.67
2017,289,79200,0,0,22.18,73.16,2.79,947
2017,289,82800,0,0,20.56,79.12,3.34,947
2017,290,0,0,0,19.75,82.06,2.99,946.17
2017,290,3600,0,0,19.2,84.04,2.54,946
2017,290,7200,0,0,18.53,86.63,2.71,946
2017,290,10800,0,0,18.47,86.97,2.78,946
2017,290,14400,0,0,17.87,89.07,2.24,946.33
2017,290,18000,0,14.8,17.46,90.61,2.59,947
2017,290,21600,0,290.94,18.8,86.12,2.53,947.83
2017,290,25200,0,733,21.29,75.36,2.51,948.5
2017,290,28800,0,1237.63,24.14,65.36,4.09,949
2017,290,32400,0,1605.74,26.79,55.48,4.87,948.33
2017,290,36000,0,1840.76,28.03,50.9,4.86,948
2017,290,39600,0,1980.5,29,48.93,3.91,948.17
2017,290,43200,0,1959.71,30.3,45.73,3.58,947
2017,290,46800,0,1404.3000000000002,30.37,44.57,3.33,946
2017,290,50400,0,1522.75,31.51,41.7,2.57,945.33
2017,290,54000,0,1135.09,32.08,39.39,1.63,944.33
2017,290,57600,0,734.46,31.93,38.7,2.96,944
2017,290,61200,0,222.02,30.45,42.01,2.41,944.17
2017,290,64800,0,2.71,28.31,48.06,2.35,945
2017,290,68400,0,0,26.47,54,1.31,945
2017,290,72000,0,0,25.05,57.95,1.02,945.67
2017,290,75600,0,0,24.39,59.5,0.7,946
2017,290,79200,0,0,23.32,62.79,1.31,946
2017,290,82800,0,0,22.56,65.91,1.39,946
2017,291,0,0,0,21.69,68.32,1.25,945.67
2017,291,3600,0,0,22.18,63.84,0.63,945
2017,291,7200,0,0,21.68,64.49,0.94,945
2017,291,10800,0,0,21.33,65.79,0.46,945
2017,291,14400,0,0,20.95,68.44,1.07,945.33
2017,291,18000,0,15.53,20.59,71.19,1.45,946
2017,291,21600,0,321.75,21.64,69.3,2.2,947
